q_id,ans
0593830,D
0593832,A
0593860,E
0593861,C
0593862,A
0593932,A
0594550,E
0594552,C
0594581,E
0594582,A
0594631,D
0594792,A
0595322,A
0595401,A
0595402,E
0595471,D
0595672,D
0595981,D
0596140,B
0596142,A
0596350,E
0596520,B
0596521,A
0596522,D
0596600,A
0596601,E
0596602,E
0596661,A
0596662,D
0597101,A
0597320,A
0597322,B
0597400,B
0597402,A
0597430,B
0597431,C
0597440,C
0597441,A
0597442,C
0597521,A
0597522,A
0597740,B
0597741,C
0597742,D
0598150,B
0598151,B
0598152,C
0599201,C
0599202,B
0599491,C
0599520,A
0599730,E
0599731,B
0600100,C
0600102,E
0600491,E
0600520,A
0600521,C
0600522,E
0600690,A
0600691,B
0600800,B
0600801,A
0600880,D
0600881,C
0600882,C
0600900,D
0600901,D
0600902,D
0600930,D
0601020,D
0601021,C
0601250,D
0601251,B
0601252,D
0601260,E
0601261,D
0601280,E
0601281,D
0601282,D
0601320,C
0601321,D
0601770,E
0601790,B
0602021,A
0602022,B
0602032,B
0602131,C
0602132,C
0602400,C
0602461,A
0602462,A
0602622,E
0603320,B
0603321,E
0603322,B
0603402,C
0603470,A
0603630,C
0603631,A
0603632,A
0603642,B
0604090,D
0604091,B
0604092,B
0604310,A
0604312,A
0604341,B
0604481,C
0604482,A
0604560,A
0604561,D
0604640,C
0604642,D
0604670,A
0604671,C
0604672,B
0604830,
0604831,E
0604832,B
0605070,B
0605072,C
0605290,D
0605291,D
0605292,B
0605480,E
0605482,E
0605690,D
0605691,C
0605960,C
0605961,B
0606100,C
0606101,A
0606102,A
0606231,B
0606410,A
0606412,E
0606470,A
0606472,D
0606771,D
0606772,E
0606871,A
0607000,E
0607001,A
0607002,D
0607040,C
0607041,A
0607042,E
0607300,E
0607301,C
0607302,A
0607600,A
0607601,E
0607920,E
0608230,D
0608231,C
0608232,A
0608350,E
0608550,A
0608551,A
0608552,D
0608560,A
0608590,D
0608591,A
0608592,E
0608861,C
0608862,A
0608990,D
0608991,C
0608992,C
0609320,A
0609321,C
0609510,A
0609511,A
0609512,A
0609590,C
0609592,E
0609702,C
0609880,B
0609882,A
0609890,E
0609892,B
0609920,C
0609921,D
0609922,E
0610251,B
0610340,E
0611010,E
0611011,A
0611012,C
0611062,C
0611080,A
0611081,A
0611082,A
0611710,C
0611712,E
0611750,C
0611752,A
0611810,D
0612331,
0612332,C
0612590,A
0612591,D
0612592,C
0612680,A
0612681,C
0612682,E
0613140,A
0613141,A
0613142,D
0613150,D
0613151,E
0613152,E
0613160,A
0613330,B
0613332,D
0614140,D
0614142,D
0614221,D
0614222,D
0614710,A
0614711,B
0614920,C
0614922,A
0614940,C
0615070,A
0615150,A
0615152,D
0615201,A
0615202,A
0615311,A
0615640,A
0615660,B
0615661,D
0615662,E
0615841,C
0615961,C
0615962,C
0616021,D
0616022,D
0616030,B
0616032,A
0616051,B
0616052,C
0616241,C
0616242,D
0616471,B
0616472,D
0616580,D
0616582,D
0616600,D
0616842,C
0616930,D
0617152,A
0617170,C
0617221,A
0617222,B
0617351,B
0617470,E
0617471,B
0617730,A
0617731,B
0617732,D
0617821,C
0617822,A
0617942,E
0618050,E
0618051,C
0618310,A
0618312,C
0618361,D
0618362,D
0618620,C
0618622,C
0618821,D
0618970,E
0618990,A
0618991,B
0619381,D
0619430,D
0619432,C
0619531,A
0619532,D
0619590,D
0619591,D
0619600,B
0619601,D
0619670,A
0619671,A
0619672,A
0619720,A
0619721,B
0619722,B
0619830,E
0619832,B
0619970,D
0619971,D
0620200,A
0620201,A
0620202,E
0620230,A
0620231,B
0620232,B
0620251,C
0620410,A
0620411,D
0620412,E
0620600,E
0620602,C
0620680,D
0620681,E
0620682,C
0620890,E
0620891,E
0620892,D
0621091,E
0621511,D
0621512,C
0621542,C
0621672,C
0621700,D
0621701,B
0621980,B
0621981,D
0622000,A
0622001,A
0622002,D
0622100,D
0622101,C
0622102,C
0622201,B
0622202,A
0622301,B
0622302,C
0622440,A
0622441,C
0622501,D
0622502,D
0622511,B
0622512,B
0622960,A
0622961,D
0622971,C
0622972,C
0622981,C
0622982,D
0623112,A
0623471,A
0623472,E
0623530,D
0623551,E
0623552,E
0623630,E
0623632,E
0623980,C
0623981,B
0623982,C
0623990,A
0623991,E
0624100,C
0624101,B
0624231,A
0624232,B
0624430,D
0624432,C
0624591,C
0624592,C
0624740,B
0624741,A
0624742,C
0624831,A
0624832,C
0624912,C
0625000,E
0625100,D
0625101,A
0625102,C
0625180,C
0625400,C
0625492,A
0625540,E
0625541,A
0625542,C
0625660,B
0625662,C
0626232,D
0626570,C
0626571,D
0626572,D
0626610,C
0626612,D
0626850,B
0626870,B
0626871,C
0626872,A
0626920,A
0626922,D
0627030,C
0627031,D
0627032,E
0627061,B
0627062,E
0627260,C
0627261,B
0627410,A
0627412,E
0627900,A
0628050,B
0628051,E
0628052,E
0628082,B
0628172,A
0628190,B
0628191,C
0628192,A
0628240,C
0628241,
0628242,C
0628310,D
0628312,A
0628391,B
0628582,A
0628752,B
0628771,A
0628780,C
0628890,B
0629150,B
0629151,B
0629152,E
0629370,D
0629372,E
0629850,
0629852,B
0630400,A
0630401,B
0630470,A
0630471,A
0630472,A
0631040,D
0631041,E
0631042,B
0631140,E
0631141,D
0631442,E
0631541,E
0631542,B
0632311,E
0632312,D
0632402,A
0633090,A
0633092,C
0633550,D
0633552,C
0633810,B
0633812,A
0633942,A
0633971,D
0633972,E
0633990,D
0633991,D
0633992,A
0634030,D
0634031,B
0634032,C
0634340,B
0634342,C
0634780,C
0634781,C
0634800,C
0634801,C
0634802,D
0634880,D
0634881,A
0634882,A
0635160,B
0635161,A
0635162,A
0635210,B
0635211,E
0635212,B
0635250,E
0635251,E
0635252,D
0635490,E
0635491,E
0635492,D
0635522,D
0635650,A
0635651,A
0635950,D
0635951,A
0636020,B
0636022,A
0636172,D
0636190,B
0636472,E
0636480,E
0636482,A
0636500,E
0636501,E
0636502,A
0636612,A
0637150,B
0637151,E
0637260,D
0637261,C
0637291,D
0637292,B
0637400,A
0637401,E
0637910,B
0637960,B
0637961,E
0637962,C
0638042,C
0638482,A
0638550,B
0638820,D
0639061,A
0639220,C
0639340,B
0639341,A
0639500,C
0639501,B
0639530,A
0639531,A
0639532,C
0639580,D
0639651,E
0639652,D
0639700,E
0639702,E
0639731,A
0640151,A
0640162,D
0640301,D
0640302,D
0640480,A
0640481,D
0640590,E
0640591,A
0640592,B
0640840,A
0640880,C
0640881,B
0641030,C
0641031,B
0641032,D
0641160,C
0641161,E
0641210,E
0641211,C
0641360,D
0641361,E
0641461,C
0641500,B
0641502,B
0641521,C
0641522,D
0641552,D
0641571,A
0641572,A
0641830,B
0641831,D
0641890,E
0641891,B
0641960,C
0641962,D
0642402,E
0642642,E
0643000,C
0643001,E
0643002,C
0643071,B
0643072,C
0643131,A
0643322,A
0643340,D
0643341,D
0643350,D
0643351,C
0643590,E
0643591,D
0643592,B
0643901,E
0643990,C
0643991,B
0643992,D
0644090,E
0644091,A
0644092,D
0644252,E
0644391,B
0644421,A
0644422,C
0644461,E
0644620,B
0644621,A
0644950,A
0644951,A
0644952,C
0645101,E
0645102,C
0645160,E
0645161,B
0645311,E
0645312,A
0645741,D
0645742,C
0645991,C
0645992,A
0646100,D
0646101,
0646111,A
0646210,D
0646211,B
0646212,E
0646290,A
0646291,A
0646292,E
0646931,B
0647032,A
0647100,A
0647101,E
0647180,E
0647181,A
0647231,D
0647232,A
0647361,E
0647461,E
0647462,C
0647602,B
0647792,C
0647961,D
0647962,D
0648221,E
0648222,E
0648240,D
0648242,E
0648420,A
0648422,E
0648590,D
0648591,
0648841,E
0648890,B
0648891,A
0648892,D
0648982,
0649021,B
0649091,B
0649150,A
0649611,E
0649612,B
0650011,E
0650081,A
0650082,D
0650240,D
0650351,C
0650352,E
0650510,C
0650511,D
0650512,A
0650570,D
0650741,C
0650880,A
0650882,A
0651241,B
0651700,A
0651701,A
0651820,C
0651821,B
0652080,D
0652270,
0652271,B
0652310,D
0652311,B
0652312,B
0652380,E
0652381,E
0652382,D
0652390,E
0652391,A
0652392,D
0652440,D
0652442,C
0652580,B
0652581,A
0652582,E
0652672,C
0652702,C
0652711,B
0652712,C
0652880,A
0652882,E
0653060,
0653062,E
0653330,E
0653331,C
0653332,A
0653500,B
0653502,B
0653571,E
0653572,D
0653580,C
0653581,B
0653750,D
0653751,A
0653830,A
0653832,C
0653940,A
0653941,D
0653942,E
0653991,B
0654151,B
0654152,E
0654270,C
0654271,E
0654272,C
0654300,D
0654301,A
0654302,E
0654331,A
0654430,E
0654432,C
0654550,B
0654551,D
0654552,D
0654651,A
0654850,A
0654851,C
0654852,A
0654901,B
0654902,B
0655202,E
0655300,E
0655302,A
0655330,A
0655331,A
0655670,
0655671,E
0655672,C
0656040,C
0656041,B
0656282,C
0656552,B
0656612,A
0657362,B
0657412,D
0657731,B
0657732,A
0657981,E
0657982,B
0658060,A
0658062,B
0658600,B
0658601,D
0658602,A
0658830,C
0658831,B
0658832,D
0658880,D
0658890,A
0658891,A
0658990,E
0659421,D
0659422,B
0659482,B
0659820,A
0659821,A
0659822,A
0659930,D
0659931,A
0659932,E
0660012,E
0660080,D
0660081,E
0660082,D
0660110,B
0660111,D
0660270,A
0660382,A
0660460,C
0660642,D
0660720,A
0660721,C
0661352,
0661440,D
0661441,E
0661540,B
0661541,C
0661720,A
0661721,D
0661722,D
0661791,C
0661792,A
0661810,D
0661811,E
0661812,A
0661900,C
0661901,A
0662311,A
0662312,B
0662380,C
0662391,E
0662392,C
0662430,C
0662431,A
0662432,A
0662631,E
0662632,E
0662711,C
0662970,D
0662971,C
0662972,B
0663201,D
0663202,C
0663360,A
0663480,E
0663481,D
0663551,E
0663600,E
0663940,A
0663941,A
0664120,B
0664121,A
0664131,E
0664230,A
0664231,D
0664270,C
0664271,A
0664272,B
0664450,D
0664452,D
0664600,B
0664602,C
0664680,B
0664850,A
0664851,D
0664852,D
0664911,C
0664992,C
0665020,E
0665021,A
0665080,E
0665101,C
0665190,C
0665230,B
0665240,B
0665430,A
0665431,E
0665612,A
0665681,B
0665682,D
0666321,C
0666351,C
0666501,C
0666502,C
0666750,D
0666751,E
0666850,D
0666851,A
0667000,A
0667002,E
0667060,A
0667062,A
0667110,D
0667111,E
0667112,E
0667172,A
0667610,E
0667611,E
0667612,B
0667690,A
0667710,D
0667711,E
0667712,A
0667980,C
0668000,D
0668171,A
0668172,C
0668210,D
0668212,A
0668270,A
0668271,B
0668272,D
0668410,C
0668790,B
0668791,D
0668792,C
0668860,B
0668861,D
0669260,C
0669261,A
0669590,E
0669600,B
0669602,E
0669730,E
0669731,B
0669732,C
0670022,B
0670150,A
0670152,D
0670180,D
0670182,E
0670422,A
0670650,D
0670750,A
0670751,A
0670752,C
0670782,E
0671060,E
0671061,C
0671062,E
0671221,E
0671222,D
0671250,E
0671310,C
0671312,C
0671561,E
0671562,A
0671640,C
0671642,D
0671780,A
0671781,A
0671782,A
0671801,E
0672070,B
0672071,D
0672072,D
0672080,E
0672081,E
0672130,C
0672132,D
0672180,B
0672520,D
0672521,C
0672550,E
0672551,E
0672552,
0673070,A
0673071,A
0673072,C
0673100,A
0673151,C
0673270,C
0673272,D
0673421,C
0673422,D
0674060,C
0674062,B
0674120,E
0674122,A
0674190,D
0674220,E
0674221,A
0674222,B
0674271,D
0674310,D
0674312,E
0674550,D
0674630,D
0674910,C
0675020,E
0675022,A
0675320,E
0675322,D
0675342,A
0675360,D
0675362,E
0675370,B
0675372,A
0675511,A
0675512,E
0675531,C
0675581,A
0675630,E
0675691,B
0675872,A
0675901,C
0675902,C
0676080,C
0676160,C
0676161,A
0676162,B
0676600,C
0676602,C
0676861,D
0676862,D
0677041,D
0677042,A
0677160,D
0677271,D
0677272,C
0677571,E
0677572,C
0677651,B
0677652,E
0677760,C
0677761,B
0677851,C
0677852,E
0677881,B
0678231,A
0678321,E
0678331,C
0678332,A
0678670,C
0678671,A
0678672,D
0678681,B
0678682,E
0678810,E
0678811,A
0678860,C
0678861,E
0678862,D
0679481,A
0679482,D
0679532,E
0679560,C
0679561,A
0679590,A
0679660,A
0679661,C
0679690,B
0679691,D
0679750,D
0679752,E
0679940,C
0679941,E
0679950,A
0680050,C
0680051,C
0680250,C
0680251,E
0680252,B
0680360,A
0680500,B
0680501,D
0680591,B
0680592,D
0680781,D
0680782,A
0680800,E
0680801,E
0680930,A
0680931,D
0680932,E
0681141,E
0681142,D
0681171,C
0681200,A
0681201,C
0681202,D
0681280,C
0681281,B
0681550,A
0681551,A
0681552,D
0681620,D
0681622,E
0681661,A
0682032,E
0682040,C
0682041,B
0682042,D
0682051,B
0682052,B
0682170,A
0682171,A
0682172,B
0682191,E
0682192,B
0682571,B
0682572,A
0682770,C
0682771,C
0682860,C
0682910,B
0683000,D
0683310,D
0683520,D
0683522,C
0683750,
0683751,B
0683752,D
0683800,E
0683801,C
0683802,B
0683810,A
0683811,C
0683812,E
0683871,A
0683872,A
0683960,B
0683961,B
0683962,E
0684081,B
0684082,E
0684090,C
0684091,E
0684092,C
0684110,E
0684111,B
0684112,D
0684182,C
0684340,B
0684341,C
0684342,C
0684352,E
0684570,E
0684571,B
0684572,E
0684900,A
0684901,A
0685200,B
0685202,A
0685251,C
0685460,B
0685461,B
0685462,C
0686282,C
0686462,A
0686500,A
0686502,A
0686742,C
0687150,B
0687151,C
0687152,B
0687401,D
0687402,D
0687430,B
0687432,E
0687450,E
0687451,A
0687452,E
0687651,C
0687652,D
0687711,E
0687712,D
0688140,C
0688142,A
0688381,A
0688382,E
0688520,C
0688522,C
0688641,E
0688780,B
0688781,B
0688811,B
0689330,B
0689500,D
0689731,E
0689741,C
0689931,E
0690000,A
0690092,C
0690151,E
0690210,D
0690211,E
0690212,D
0690770,A
0690771,B
0690772,B
0691210,A
0691212,A
0691380,E
0691400,D
0691401,E
0691890,D
0691891,A
0691960,B
0691961,E
0692130,B
0692230,A
0692231,E
0692240,E
0692242,B
0692292,A
0692360,C
0692662,A
0692930,A
0692932,E
0693280,B
0693400,C
0693560,D
0693661,E
0693662,A
0693911,B
0693912,A
0693920,C
0693921,C
0694110,D
0694111,C
0694112,D
0694942,B
0694961,A
0695350,D
0695351,A
0695352,B
0695362,B
0695442,D
0695532,D
0695682,C
0695772,A
0695841,A
0696462,B
0696680,E
0696701,C
0696702,D
0696980,B
0696981,E
0696982,E
0697500,C
0697502,E
0697572,B
0697731,D
0697732,A
0697950,C
0697951,A
0697952,B
0698050,D
0698051,E
0698052,B
0698272,D
0698421,C
0698600,D
0698631,A
0698840,B
0698841,D
0698842,B
0698870,E
0699060,A
0699110,E
0699111,E
0699112,D
0699141,A
0699142,A
0699230,D
0699231,D
0699232,B
0699262,D
0699280,C
0699281,A
0699440,D
0699441,D
0699460,A
0699461,D
0699591,D
0699592,A
0699650,B
0699651,C
0699652,E
0699691,A
0699692,E
0700200,A
0700480,B
0700481,B
0700482,B
0700670,E
0700791,A
0701250,A
0701251,B
0701340,C
0701341,B
0701581,D
0701871,A
0701872,
0701901,E
0701921,A
0701922,D
0702010,D
0702011,C
0702290,B
0702292,C
0702401,B
0702402,E
0702541,A
0702542,
0702560,D
0702580,A
0702581,C
0702800,D
0702801,B
0702802,C
0702940,B
0702941,B
0702942,C
0703210,B
0703211,A
0703340,B
0703362,C
0703510,A
0703511,E
0703512,C
0703530,A
0703532,D
0703700,A
0703702,B
0704261,D
0704340,B
0704601,E
0704602,C
0704710,D
0704711,D
0704712,A
0704780,
0704781,C
0704800,D
0704801,B
0704930,E
0704931,E
0704932,A
0705270,D
0705272,D
0705280,B
0705282,D
0705880,D
0705890,A
0705891,B
0706030,D
0706190,C
0706261,B
0706360,A
0706570,C
0706571,C
0706750,C
0706751,A
0706850,D
0706851,D
0706852,C
0707390,A
0707391,D
0707440,A
0707441,E
0707610,B
0707611,E
0707690,E
0707691,B
0707741,B
0707742,C
0707910,B
0708131,E
0708132,C
0708150,C
0708152,D
0708650,C
0708652,B
0708700,E
0708701,D
0708890,B
0708892,D
0708961,D
0709210,C
0709211,D
0709212,E
0709320,E
0709350,C
0709352,B
0709432,B
0709450,A
0709452,C
0709871,B
0710041,D
0710212,C
0710231,B
0710232,A
0710271,B
0710722,A
0710900,A
0710901,A
0710950,B
0710952,E
0711230,C
0711360,D
0711362,B
0711450,A
0711452,C
0711711,A
0712090,A
0712151,C
0712152,D
0712260,E
0712262,C
0712390,E
0712392,C
0712410,B
0712411,D
0712412,A
0712810,E
0712830,B
0712832,D
0712840,D
0712841,D
0712842,E
0713011,D
0713012,E
0713020,D
0713022,C
0713060,A
0713061,A
0713452,A
0713570,D
0713572,A
0713600,
0713601,D
0713602,D
0713611,E
0713841,E
0713842,B
0713850,E
0714510,C
0714511,A
0714660,A
0714661,E
0714662,A
0714950,A
0714951,B
0715490,C
0715491,C
0715631,E
0715632,B
0715732,B
0715960,B
0715961,A
0715962,C
0715971,A
0716021,E
0716022,A
0716470,D
0716472,B
0716671,C
0716672,C
0716730,C
0716821,D
0716822,D
0716870,E
0716871,C
0716872,
0716991,C
0717240,E
0717242,A
0717271,D
0717272,A
0717371,C
0717372,B
0717381,C
0717520,C
0717521,C
0717522,D
0717560,B
0717561,B
0717562,B
0718071,B
0718072,C
0718150,E
0718151,D
0718152,B
0718260,D
0718261,B
0718501,B
0718502,B
0718571,B
0718770,B
0718771,C
0718772,A
0719140,C
0719141,A
0719180,
0719181,E
0719200,C
0719201,D
0719290,A
0719330,D
0719381,C
0719382,A
0719650,C
0719651,E
0719860,D
0719861,E
0719862,E
0720001,D
0720002,E
0720040,C
0720042,C
0720110,E
0720180,E
0720181,A
0720202,C
0720240,
0720241,A
0720502,D
0720510,D
0720511,A
0720520,B
0720521,C
0720522,B
0720750,E
0720751,A
0720752,A
0720771,B
0720960,C
0720961,C
0720962,A
0721051,C
0721052,C
0721550,B
0721551,A
0722380,A
0722381,D
0722382,C
0722550,D
0722730,C
0722731,C
0722751,C
0722752,A
0722810,B
0723380,A
0723381,A
0723382,D
0723420,C
0723421,B
0723422,B
0723681,E
0723760,B
0723761,B
0723762,A
0723971,D
0723972,B
0724280,D
0725070,D
0725071,E
0725142,A
0725361,A
0725391,C
0725392,A
0725820,E
0725821,D
0726212,B
0726320,D
0726560,C
0726561,C
0726562,D
0726571,A
0726572,E
0726660,C
0726661,C
0726662,E
0727140,E
0727141,C
0727142,B
0727371,D
0727372,A
0727522,C
0727531,E
0727532,B
0727640,A
0727642,A
0727760,
0727762,E
0727950,C
0727952,A
0727970,B
0727971,D
0727972,D
0728101,C
0728102,B
0728111,E
0728112,D
0728130,E
0728131,C
0728132,A
0728290,B
0728291,B
0728321,B
0728322,B
0728390,B
0728432,E
0728520,B
0728521,B
0728522,A
0728600,E
0728601,A
0728730,C
0729122,C
0729350,D
0729351,B
0729352,C
0729441,D
0729890,D
0729891,B
0730090,E
0730091,A
0730140,E
0730141,E
0730200,B
0730201,B
0730202,D
0730390,C
0730391,A
0730450,A
0730451,A
0730452,C
0730930,D
0730931,B
0730932,B
0731180,E
0731182,C
0731190,E
0731192,C
0731201,D
0731202,A
0731390,E
0731391,E
0731392,C
0731530,E
0731531,D
0731532,D
0731821,A
0731991,D
0732010,C
0732011,A
0732012,B
0732090,A
0732091,E
0732092,A
0732390,E
0732391,E
0732392,D
0732561,A
0732562,D
0732780,C
0732781,A
0732802,B
0733332,B
0734171,E
0734172,C
0734291,B
0734292,A
0734450,E
0734451,B
0734530,D
0734531,A
0734532,D
0734670,
0734671,C
0734700,D
0734701,E
0734702,E
0734911,D
0734912,A
0735031,D
0735210,A
0735270,B
0735271,A
0735330,A
0735360,B
0735600,C
0735602,E
0735881,C
0735952,D
0736220,A
0736221,A
0736222,D
0736342,C
0736650,A
0736651,B
0736652,A
0736681,D
0736682,C
0736960,A
0736961,A
0737021,A
0737022,B
0737291,E
0737310,B
0737331,E
0737380,E
0737490,A
0737531,D
0737730,B
0737731,A
0738300,D
0738321,D
0738611,C
0738612,A
0739271,C
0739272,D
0739460,B
0739731,C
0739732,D
0739811,C
0740000,C
0740001,D
0740011,B
0740012,E
0740300,B
0740301,B
0740350,A
0740371,E
0740581,E
0740590,D
0740670,E
0740671,E
0740672,B
0740920,B
0740921,E
0740961,B
0740962,B
0741011,A
0741201,D
0741240,C
0741241,B
0741351,D
0741370,A
0741391,A
0741810,C
0741811,E
0742000,B
0742091,A
0742092,E
0742411,E
0742560,B
0742561,B
0742680,D
0742681,A
0742682,C
0742801,E
0743090,B
0743091,C
0743092,B
0743310,D
0743311,D
0743321,D
0743431,B
0743490,B
0743491,A
0743690,E
0743880,C
0743881,D
0743882,C
0744121,C
0744301,B
0744340,A
0744342,A
0744460,A
0744461,D
0744561,B
0744572,E
0744580,A
0744600,B
0744602,A
0744620,A
0744650,B
0744780,A
0744921,A
0744991,
0744992,B
0745730,E
0745731,B
0745831,A
0746031,C
0746170,B
0746171,C
0746291,D
0746380,C
0746460,B
0746461,A
0746462,D
0747040,D
0747110,B
0747330,E
0747332,B
0747430,A
0747432,E
0747590,D
0747870,B
0747890,E
0747892,D
0747980,C
0747982,D
0748530,A
0748532,C
0748600,D
0748602,E
0749200,E
0749201,C
0749370,A
0749372,E
0749510,E
0749511,
0749630,B
0749670,A
0749672,A
0750010,D
0750011,E
0750061,E
0750062,D
0750230,A
0750321,E
0750330,C
0750331,A
0750460,A
0750461,C
0750462,D
0750510,E
0750512,A
0750550,B
0750551,C
0750552,D
0750760,C
0750761,D
0750762,E
0750830,D
0750831,B
0750832,C
0750950,A
0750951,C
0751010,B
0751012,B
0751180,B
0751181,E
0751182,B
0751460,D
0751620,B
0751621,B
0751731,D
0751732,B
0751790,D
0751791,C
0751831,D
0752160,E
0752161,E
0752162,B
0752340,A
0752341,A
0752830,E
0752831,B
0752851,C
0752852,A
0752960,E
0752961,A
0752962,C
0753190,A
0753191,E
0753440,E
0753441,B
0753442,E
0753720,C
0753750,E
0753751,B
0753930,B
0754050,D
0754051,C
0754052,A
0754260,C
0754261,E
0754340,A
0754342,B
0754791,B
0754792,B
0754810,D
0754940,C
0754941,D
0755270,E
0755272,A
0755521,E
0755522,C
0755630,D
0755631,A
0755760,D
0755762,D
0755910,B
0755911,C
0755912,B
0756000,E
0756001,D
0756002,C
0756110,C
0756111,A
0756112,C
0756120,D
0756121,A
0756122,D
0756360,B
0756361,B
0756362,C
0756460,E
0756462,A
0756550,D
0756551,E
0756552,D
0756630,A
0756631,C
0756730,B
0756731,D
0756732,C
0756960,B
0756961,B
0756962,B
0757131,B
0757191,D
0757192,B
0757230,D
0757231,E
0757232,D
0757250,C
0757420,D
0757422,B
0757480,D
0757481,E
0757600,D
0757602,A
0757680,A
0757681,C
0757682,E
0757750,D
0757751,B
0757752,C
0757830,C
0757831,C
0757832,A
0757860,C
0757862,A
0757910,B
0757911,A
0758060,E
0758062,B
0758570,B
0758572,C
0758840,E
0758842,E
0758860,D
0758861,D
0758880,E
0758881,D
0759050,B
0759051,C
0759052,B
0759230,E
0759320,D
0759321,D
0759322,E
0759482,D
0759760,C
0759762,C
0759900,A
0759902,B
0760290,E
0760291,E
0760292,B
0760342,E
0760820,C
0760870,E
0761071,E
0761380,C
0761490,A
0761492,D
0761551,D
0761610,E
0761700,C
0761701,B
0761760,C
0762110,
0762112,C
0762490,A
0762491,A
0762492,C
0762570,D
0762610,B
0762612,E
0762920,C
0762922,D
0763070,E
0763071,A
0763100,A
0763101,B
0763290,C
0763340,B
0763341,E
0763510,A
0763511,E
0763840,B
0763841,B
0764090,C
0764091,C
0764161,B
0764162,A
0764170,D
0764171,D
0764310,D
0764311,A
0764312,B
0764541,E
0764542,A
0764601,D
0764602,E
0764681,D
0764682,C
0764840,B
0764841,B
0765130,E
0765182,D
0765210,D
0765211,C
0765220,B
0765221,A
0765222,C
0765250,C
0765251,E
0765252,C
0765290,B
0765291,E
0765292,E
0765470,C
0765720,E
0765721,D
0765880,B
0765931,E
0765950,A
0765951,D
0765952,B
0766192,A
0766250,E
0766252,B
0766321,A
0766481,E
0766570,D
0766572,A
0766740,C
0767212,B
0767310,E
0767311,A
0767312,C
0767380,D
0767381,B
0767382,B
0767651,D
0767652,E
0767680,E
0767681,B
0767682,E
0768220,E
0768221,E
0768440,C
0768660,A
0768662,E
0768731,C
0768732,E
0768960,E
0768961,B
0769160,A
0769161,E
0769181,C
0769420,D
0769421,E
0769560,E
0769561,B
0769562,B
0769621,A
0769731,B
0769940,B
0769941,A
0769942,C
0770500,E
0770501,E
0770610,A
0770630,E
0770631,D
0770632,B
0771020,D
0771021,A
0771022,B
0771180,E
0771182,B
0771230,A
0771231,A
0771510,B
0771511,B
0771722,D
0771780,A
0771781,A
0771812,E
0771840,C
0771842,C
0771870,D
0771871,C
0771872,
0772220,A
0772221,C
0772701,A
0772702,D
0772821,C
0772822,B
0772960,A
0772962,A
0773450,D
0773451,C
0773452,B
0773511,E
0773512,E
0773602,A
0773940,A
0773941,C
0773942,B
0773962,C
0774001,C
0774002,A
0774021,D
0774022,A
0774050,B
0774052,A
0774150,C
0774601,A
0774730,B
0774731,E
0774732,A
0774770,A
0774771,E
0774772,E
0774790,
0774860,C
0774861,C
0774862,C
0775440,D
0775441,E
0775480,A
0775481,C
0775910,C
0775911,B
0775951,A
0775952,E
0775960,A
0775961,B
0775962,C
0776150,A
0776151,E
0776280,
0776281,A
0776282,C
0776480,C
0776482,C
0776600,E
0776601,E
0776810,B
0776811,D
0776812,C
0776892,A
0777540,C
0777541,C
0777542,A
0777841,E
0777842,B
0777920,D
0778110,A
0778111,C
0778112,D
0778131,E
0778132,A
0778212,B
0778370,E
0778371,A
0778890,A
0778892,A
0778910,E
0778912,C
0779240,B
0779241,B
0779512,D
0779540,D
